$GPGGA,130555.00,3226.84420,N,11112.46203,W,2,12,0.62,605.7,M,-28.3,M,,0000*7D

$GPGGA,130556.00,3226.84422,N,11112.46203,W,2,12,0.62,605.6,M,-28.3,M,,0000*7D

$GPGGA,130557.00,3226.84420,N,11112.46201,W,2,12,0.59,605.6,M,-28.3,M,,0000*74

$GPGGA,130558.00,3226.84419,N,11112.46199,W,2,12,0.59,605.6,M,-28.3,M,,0000*73

$GPGGA,130559.00,3226.84420,N,11112.46199,W,2,12,0.59,605.6,M,-28.3,M,,0000*78

$GPGGA,130600.00,3226.84420,N,11112.46199,W,2,12,0.59,605.6,M,-28.3,M,,0000*77

$GPGGA,130601.00,3226.84420,N,11112.46198,W,2,12,0.61,605.6,M,-28.3,M,,0000*7C

$GPGGA,130602.00,3226.84421,N,11112.46198,W,2,12,0.61,605.6,M,-28.3,M,,0000*7E

$GPGGA,130603.00,3226.84424,N,11112.46199,W,2,12,0.59,605.6,M,-28.3,M,,0000*70

$GPGGA,130604.00,3226.84427,N,11112.46197,W,2,12,0.59,605.6,M,-28.3,M,,0000*7A

$GPGGA,130605.00,3226.84429,N,11112.46201,W,2,12,0.59,605.7,M,-28.3,M,,0000*78

$GPGGA,130606.00,3226.84429,N,11112.46205,W,2,12,0.59,605.6,M,-28.3,M,,0000*7E

$GPGGA,130607.00,3226.84430,N,11112.46207,W,2,12,0.59,605.6,M,-28.3,M,,0000*75

$GPGGA,130608.00,3226.84431,N,11112.46210,W,2,12,0.59,605.5,M,-28.3,M,,0000*7E

$GPGGA,130609.00,3226.84432,N,11112.46211,W,2,12,0.59,605.5,M,-28.3,M,,0000*7D

$GPGGA,130610.00,3226.84432,N,11112.46213,W,2,12,0.64,605.4,M,-28.3,M,,0000*78

$GPGGA,130611.00,3226.84430,N,11112.46211,W,2,12,0.59,605.3,M,-28.3,M,,0000*70

$GPGGA,130612.00,3226.84428,N,11112.46211,W,2,12,0.54,605.3,M,-28.3,M,,0000*77

$GPGGA,130613.00,3226.84427,N,11112.46212,W,2,12,0.63,605.3,M,-28.3,M,,0000*7E

$GPGGA,130614.00,3226.84426,N,11112.46212,W,2,12,0.59,605.2,M,-28.3,M,,0000*70

$GPGGA,130615.00,3226.84427,N,11112.46216,W,2,12,0.59,605.0,M,-28.3,M,,0000*76

$GPGGA,130616.00,3226.84428,N,11112.46220,W,2,12,0.59,605.0,M,-28.3,M,,0000*7F

$GPGGA,130617.00,3226.84428,N,11112.46223,W,2,12,0.59,604.9,M,-28.3,M,,0000*75

$GPGGA,130618.00,3226.84429,N,11112.46227,W,2,12,0.56,604.9,M,-28.3,M,,0000*70

$GPGGA,130619.00,3226.84430,N,11112.46229,W,2,12,0.59,604.7,M,-28.3,M,,0000*76

$GPGGA,130620.00,3226.84431,N,11112.46234,W,2,12,0.59,604.7,M,-28.3,M,,0000*71

$GPGGA,130621.00,3226.84431,N,11112.46239,W,2,12,0.56,604.6,M,-28.3,M,,0000*73

$GPGGA,130622.00,3226.84434,N,11112.46245,W,2,12,0.54,604.6,M,-28.3,M,,0000*7C

$GPGGA,130623.00,3226.84438,N,11112.46247,W,2,12,0.54,604.8,M,-28.3,M,,0000*7D

$GPGGA,130624.00,3226.84440,N,11112.46248,W,2,12,0.54,605.0,M,-28.3,M,,0000*73

$GPGGA,130625.00,3226.84443,N,11112.46247,W,2,12,0.54,605.2,M,-28.3,M,,0000*7C

$GPGGA,130626.00,3226.84444,N,11112.46247,W,2,12,0.56,605.4,M,-28.3,M,,0000*7C

$GPGGA,130627.00,3226.84447,N,11112.46246,W,2,12,0.55,605.7,M,-28.3,M,,0000*7F

$GPGGA,130628.00,3226.84457,N,11112.46246,W,2,12,0.55,606.2,M,-28.3,M,,0000*77

$GPGGA,130629.00,3226.84460,N,11112.46247,W,2,12,0.57,606.4,M,-28.3,M,,0000*77

$GPGGA,130630.00,3226.84462,N,11112.46245,W,2,12,0.57,606.6,M,-28.3,M,,0000*7D

$GPGGA,130631.00,3226.84463,N,11112.46244,W,2,12,0.54,606.8,M,-28.3,M,,0000*71

$GPGGA,130632.00,3226.84464,N,11112.46243,W,2,12,0.54,607.1,M,-28.3,M,,0000*7A

$GPGGA,130633.00,3226.84464,N,11112.46242,W,2,12,0.54,607.2,M,-28.3,M,,0000*79

$GPGGA,130634.00,3226.84468,N,11112.46239,W,2,12,0.54,607.3,M,-28.3,M,,0000*7F

$GPGGA,130635.00,3226.84471,N,11112.46240,W,2,12,0.54,607.3,M,-28.3,M,,0000*78

$GPGGA,130636.00,3226.84471,N,11112.46241,W,2,12,0.54,607.3,M,-28.3,M,,0000*7A

$GPGGA,130637.00,3226.84472,N,11112.46243,W,2,12,0.56,607.3,M,-28.3,M,,0000*78

$GPGGA,130638.00,3226.84472,N,11112.46244,W,2,12,0.54,607.3,M,-28.3,M,,0000*72

$GPGGA,130639.00,3226.84472,N,11112.46246,W,2,12,0.54,607.3,M,-28.3,M,,0000*71

$GPGGA,130640.00,3226.84472,N,11112.46248,W,2,12,0.54,607.2,M,-28.3,M,,0000*70

$GPGGA,130641.00,3226.84472,N,11112.46250,W,2,12,0.54,607.2,M,-28.3,M,,0000*78

$GPGGA,130642.00,3226.84473,N,11112.46251,W,2,12,0.54,607.2,M,-28.3,M,,0000*7B

$GPGGA,130643.00,3226.84473,N,11112.46252,W,2,12,0.54,607.2,M,-28.3,M,,0000*79

$GPGGA,130644.00,3226.84474,N,11112.46253,W,2,12,0.54,607.2,M,-28.3,M,,0000*78

$GPGGA,130645.00,3226.84474,N,11112.46255,W,2,12,0.54,607.2,M,-28.3,M,,0000*7F

$GPGGA,130646.00,3226.84474,N,11112.46256,W,2,12,0.54,607.1,M,-28.3,M,,0000*7C

$GPGGA,130647.00,3226.84473,N,11112.46257,W,2,12,0.56,607.1,M,-28.3,M,,0000*79

$GPGGA,130648.00,3226.84473,N,11112.46257,W,2,12,0.56,607.0,M,-28.3,M,,0000*77

$GPGGA,130649.00,3226.84474,N,11112.46259,W,2,12,0.56,607.0,M,-28.3,M,,0000*7F

$GPGGA,130650.00,3226.84475,N,11112.46261,W,2,12,0.56,606.9,M,-28.3,M,,0000*75

$GPGGA,130651.00,3226.84476,N,11112.46263,W,2,12,0.56,606.9,M,-28.3,M,,0000*75

$GPGGA,130652.00,3226.84478,N,11112.46264,W,2,12,0.56,606.8,M,-28.3,M,,0000*7E

$GPGGA,130653.00,3226.84480,N,11112.46265,W,2,12,0.56,606.8,M,-28.3,M,,0000*79

$GPGGA,130654.00,3226.84481,N,11112.46266,W,2,12,0.54,606.7,M,-28.3,M,,0000*71

$GPGGA,130655.00,3226.84482,N,11112.46266,W,2,12,0.56,606.7,M,-28.3,M,,0000*71

$GPGGA,130656.00,3226.84483,N,11112.46265,W,2,12,0.56,606.7,M,-28.3,M,,0000*70

$GPGGA,130657.00,3226.84483,N,11112.46264,W,2,12,0.56,606.6,M,-28.3,M,,0000*71

$GPGGA,130658.00,3226.84483,N,11112.46263,W,2,12,0.56,606.6,M,-28.3,M,,0000*79

$GPGGA,130659.00,3226.84483,N,11112.46262,W,2,12,0.56,606.5,M,-28.3,M,,0000*7A

$GPGGA,130700.00,3226.84483,N,11112.46261,W,2,12,0.54,606.4,M,-28.3,M,,0000*77

$GPGGA,130701.00,3226.84481,N,11112.46260,W,2,12,0.56,606.4,M,-28.3,M,,0000*77

$GPGGA,130702.00,3226.84481,N,11112.46258,W,2,12,0.56,606.4,M,-28.3,M,,0000*7F

$GPGGA,130703.00,3226.84479,N,11112.46255,W,2,12,0.56,606.3,M,-28.3,M,,0000*73

$GPGGA,130704.00,3226.84477,N,11112.46253,W,2,12,0.56,606.2,M,-28.3,M,,0000*7D

$GPGGA,130705.00,3226.84476,N,11112.46252,W,2,12,0.56,606.2,M,-28.3,M,,0000*7C

$GPGGA,130706.00,3226.84475,N,11112.46250,W,2,12,0.54,606.1,M,-28.3,M,,0000*7F

$GPGGA,130707.00,3226.84474,N,11112.46248,W,2,12,0.56,606.1,M,-28.3,M,,0000*74

$GPGGA,130708.00,3226.84474,N,11112.46247,W,2,12,0.56,606.1,M,-28.3,M,,0000*74

$GPGGA,130709.00,3226.84474,N,11112.46246,W,2,12,0.56,606.0,M,-28.3,M,,0000*75

$GPGGA,130710.00,3226.84475,N,11112.46246,W,2,12,0.56,605.9,M,-28.3,M,,0000*76

$GPGGA,130711.00,3226.84475,N,11112.46245,W,2,12,0.56,605.9,M,-28.3,M,,0000*74

$GPGGA,130712.00,3226.84475,N,11112.46244,W,2,12,0.56,605.8,M,-28.3,M,,0000*77

$GPGGA,130713.00,3226.84475,N,11112.46242,W,2,12,0.56,605.8,M,-28.3,M,,0000*70

$GPGGA,130714.00,3226.84431,N,11112.46197,W,2,12,0.67,605.6,M,-28.3,M,,0000*70

$GPGGA,130715.00,3226.84421,N,11112.46187,W,2,12,0.60,605.6,M,-28.3,M,,0000*76

$GPGGA,130716.00,3226.84419,N,11112.46183,W,2,12,0.60,605.7,M,-28.3,M,,0000*7B

$GPGGA,130717.00,3226.84425,N,11112.46181,W,2,12,0.64,605.8,M,-28.3,M,,0000*7C

$GPGGA,130718.00,3226.84430,N,11112.46175,W,2,12,0.60,605.9,M,-28.3,M,,0000*79

$GPGGA,130719.00,3226.84433,N,11112.46173,W,2,12,0.59,606.2,M,-28.3,M,,0000*7F

$GPGGA,130720.00,3226.84437,N,11112.46170,W,2,12,0.59,606.3,M,-28.3,M,,0000*73

$GPGGA,130721.00,3226.84444,N,11112.46171,W,2,12,0.57,606.4,M,-28.3,M,,0000*7E

$GPGGA,130722.00,3226.84447,N,11112.46172,W,2,12,0.59,606.4,M,-28.3,M,,0000*73

$GPGGA,130723.00,3226.84450,N,11112.46173,W,2,12,0.60,606.4,M,-28.3,M,,0000*7F

$GPGGA,130724.00,3226.84454,N,11112.46172,W,2,12,0.65,606.5,M,-28.3,M,,0000*79

$GPGGA,130725.00,3226.84461,N,11112.46173,W,2,12,0.65,606.6,M,-28.3,M,,0000*7C

$GPGGA,130726.00,3226.84464,N,11112.46175,W,2,12,0.65,606.7,M,-28.3,M,,0000*7D

$GPGGA,130727.00,3226.84466,N,11112.46174,W,2,12,0.64,606.6,M,-28.3,M,,0000*7F

$GPGGA,130728.00,3226.84470,N,11112.46174,W,2,12,0.64,606.5,M,-28.3,M,,0000*74

$GPGGA,130729.00,3226.84474,N,11112.46173,W,2,12,0.56,606.6,M,-28.3,M,,0000*74

$GPGGA,130730.00,3226.84475,N,11112.46172,W,2,12,0.54,606.7,M,-28.3,M,,0000*7F

$GPGGA,130731.00,3226.84477,N,11112.46174,W,2,12,0.56,606.7,M,-28.3,M,,0000*78

$GPGGA,130732.00,3226.84479,N,11112.46174,W,2,12,0.56,606.7,M,-28.3,M,,0000*75

$GPGGA,130733.00,3226.84480,N,11112.46174,W,2,12,0.54,606.8,M,-28.3,M,,0000*7F

$GPGGA,130734.00,3226.84482,N,11112.46173,W,2,12,0.59,606.8,M,-28.3,M,,0000*70

$GPGGA,130735.00,3226.84483,N,11112.46175,W,2,12,0.56,606.8,M,-28.3,M,,0000*79

$GPGGA,130736.00,3226.84487,N,11112.46177,W,2,12,0.57,606.9,M,-28.3,M,,0000*7C

$GPGGA,130737.00,3226.84489,N,11112.46179,W,2,12,0.54,606.9,M,-28.3,M,,0000*7E

$GPGGA,130738.00,3226.84493,N,11112.46181,W,2,12,0.54,607.0,M,-28.3,M,,0000*75

$GPGGA,130739.00,3226.84496,N,11112.46183,W,2,12,0.54,607.0,M,-28.3,M,,0000*73

$GPGGA,130740.00,3226.84499,N,11112.46185,W,2,12,0.54,607.1,M,-28.3,M,,0000*75

$GPGGA,130741.00,3226.84502,N,11112.46187,W,2,12,0.54,607.1,M,-28.3,M,,0000*75

$GPGGA,130742.00,3226.84504,N,11112.46189,W,2,12,0.54,607.1,M,-28.3,M,,0000*7E

$GPGGA,130743.00,3226.84506,N,11112.46190,W,2,12,0.54,607.1,M,-28.3,M,,0000*75

$GPGGA,130744.00,3226.84509,N,11112.46192,W,2,12,0.54,607.1,M,-28.3,M,,0000*7F

$GPGGA,130745.00,3226.84511,N,11112.46195,W,2,12,0.54,607.2,M,-28.3,M,,0000*73

$GPGGA,130746.00,3226.84514,N,11112.46197,W,2,12,0.54,607.2,M,-28.3,M,,0000*77

$GPGGA,130747.00,3226.84515,N,11112.46197,W,2,12,0.57,607.3,M,-28.3,M,,0000*75

$GPGGA,130748.00,3226.84516,N,11112.46197,W,2,12,0.54,607.3,M,-28.3,M,,0000*7A

$GPGGA,130749.00,3226.84519,N,11112.46197,W,2,12,0.54,607.5,M,-28.3,M,,0000*72

$GPGGA,130750.00,3226.84521,N,11112.46197,W,2,12,0.54,607.6,M,-28.3,M,,0000*72

$GPGGA,130751.00,3226.84523,N,11112.46195,W,2,12,0.54,607.7,M,-28.3,M,,0000*72

